"age","education_num","capital_gain","capital_loss","hours_per_week","native_country","income","married","male","race_white","race_asian_pac_islander","race_amer_indian_eskimo","race_black","race_other"
20,10,0,0,40," United-States",0,0,1,1,0,0,0,0
23,3,0,0,40," El-Salvador",0,0,1,1,0,0,0,0
26,10,0,0,35," United-States",0,0,0,1,0,0,0,0
23,9,0,0,40," Poland",0,0,1,1,0,0,0,0
62,9,0,0,40," United-States",0,1,1,1,0,0,0,0
52,10,0,0,40," United-States",0,1,1,1,0,0,0,0
58,10,0,0,42," France",0,1,0,1,0,0,0,0
25,13,0,0,40," United-States",0,0,0,1,0,0,0,0
24,13,0,0,40," United-States",0,0,1,0,0,0,1,0
19,10,0,0,8," United-States",0,0,1,1,0,0,0,0
43,10,0,0,40," United-States",0,1,1,1,0,0,0,0
47,9,0,0,40," United-States",0,1,0,0,0,0,1,0
39,9,0,0,40," United-States",0,1,0,1,0,0,0,0
49,11,0,1380,42," United-States",0,1,1,1,0,0,0,0
32,11,0,0,45," United-States",0,0,1,1,0,0,0,0
34,10,0,0,50," United-States",1,1,1,1,0,0,0,0
28,9,0,0,45," United-States",0,1,1,1,0,0,0,0
25,10,0,0,20," United-States",0,0,0,0,0,1,0,0
34,13,0,0,50," United-States",1,1,1,1,0,0,0,0
38,13,15024,0,80," United-States",1,1,1,1,0,0,0,0
50,9,7688,0,50," United-States",1,1,1,1,0,0,0,0
24,10,0,0,50," United-States",0,1,1,0,0,0,1,0
37,10,0,0,45," United-States",1,1,1,1,0,0,0,0
44,10,0,0,58," United-States",1,1,1,1,0,0,0,0
28,10,0,0,40," United-States",0,1,0,1,0,0,0,0
42,13,0,0,40," United-States",1,1,1,1,0,0,0,0
74,10,0,0,9," United-States",0,1,0,1,0,0,0,0
38,9,0,0,50," United-States",0,1,1,1,0,0,0,0
44,14,0,0,40," United-States",0,1,1,1,0,0,0,0
44,7,0,0,46," Puerto-Rico",0,1,0,0,0,0,0,1
26,9,0,0,40," United-States",0,0,1,1,0,0,0,0
36,9,0,0,40," United-States",0,1,1,0,0,0,1,0
41,12,0,0,50," United-States",1,1,0,1,0,0,0,0
67,15,20051,0,48," United-States",1,1,1,1,0,0,0,0
39,8,0,0,50," United-States",0,1,1,1,0,0,0,0
57,2,0,0,30," United-States",0,0,0,0,0,0,1,0
29,11,0,0,40," United-States",0,1,1,1,0,0,0,0
31,13,0,0,45," United-States",0,0,0,1,0,0,0,0
44,10,0,0,40," United-States",0,1,1,1,0,0,0,0
29,16,0,0,40," United-States",0,0,1,1,0,0,0,0
30,10,0,0,40," United-States",0,0,0,1,0,0,0,0
27,9,0,0,40," United-States",0,0,1,1,0,0,0,0
27,10,0,0,50," United-States",0,1,1,1,0,0,0,0
32,9,0,0,45," United-States",0,0,0,1,0,0,0,0
58,6,0,0,8," United-States",0,1,0,1,0,0,0,0
35,10,0,0,40," United-States",0,1,1,1,0,0,0,0
21,9,0,0,36," United-States",0,0,1,1,0,0,0,0
28,10,0,0,40," United-States",0,0,1,1,0,0,0,0
46,10,0,0,50," United-States",0,1,1,1,0,0,0,0
36,9,0,0,40," United-States",0,1,0,1,0,0,0,0
72,7,0,0,40," United-States",0,0,0,1,0,0,0,0
35,9,0,0,40," United-States",0,1,0,0,0,0,1,0
33,11,0,0,40," United-States",1,1,0,0,0,0,1,0
69,7,0,0,40," United-States",0,0,0,1,0,0,0,0
35,9,0,0,40," United-States",0,1,1,1,0,0,0,0
34,9,0,0,32," United-States",0,1,0,1,0,0,0,0
30,7,0,0,40," Mexico",0,1,1,1,0,0,0,0
28,13,0,0,55," United-States",0,0,1,1,0,0,0,0
54,13,0,0,35," United-States",1,1,1,1,0,0,0,0
47,10,0,0,50," United-States",1,1,1,1,0,0,0,0
24,9,0,0,40," United-States",0,0,0,0,0,0,1,0
52,13,0,0,60," United-States",1,1,1,1,0,0,0,0
20,9,0,0,48," United-States",0,0,1,0,0,1,0,0
43,14,5013,0,45," United-States",0,1,1,1,0,0,0,0
45,4,0,0,40," Mexico",0,1,0,1,0,0,0,0
29,9,0,0,35," United-States",0,1,1,1,0,0,0,0
47,14,0,0,42," United-States",0,1,1,1,0,0,0,0
24,9,0,0,40," United-States",0,0,1,1,0,0,0,0
51,9,0,0,40," United-States",0,1,1,1,0,0,0,0
17,7,0,0,12," United-States",0,0,1,1,0,0,0,0
37,11,0,1977,40," United-States",1,1,1,1,0,0,0,0
27,16,0,0,70," United-States",0,0,0,1,0,0,0,0
29,13,0,0,40," United-States",1,1,1,1,0,0,0,0
36,12,0,0,35," United-States",0,1,0,1,0,0,0,0
58,13,0,0,40," United-States",0,0,0,1,0,0,0,0
26,10,0,0,45," United-States",0,1,1,1,0,0,0,0
57,9,0,0,40," United-States",1,1,1,1,0,0,0,0
59,9,0,0,40," United-States",0,1,1,1,0,0,0,0
27,9,0,0,40," United-States",0,1,1,1,0,0,0,0
31,13,0,0,40," United-States",0,0,1,1,0,0,0,0
21,10,0,0,24," United-States",0,0,0,1,0,0,0,0
29,10,0,0,60," United-States",0,0,1,1,0,0,0,0
18,7,0,0,40," United-States",0,0,1,1,0,0,0,0
52,6,0,1887,47," United-States",1,1,1,1,0,0,0,0
57,13,0,0,80," United-States",0,1,1,1,0,0,0,0
60,4,0,0,48," United-States",1,0,1,1,0,0,0,0
31,13,7688,0,40," Canada",1,1,1,1,0,0,0,0
23,13,0,0,40," United-States",0,0,0,1,0,0,0,0
27,9,0,0,40," United-States",0,0,1,1,0,0,0,0
42,15,0,1902,50," United-States",1,1,1,1,0,0,0,0
25,10,2174,0,40," United-States",0,0,1,1,0,0,0,0
49,13,0,0,45," United-States",0,0,0,1,0,0,0,0
32,13,0,0,40," United-States",0,0,1,1,0,0,0,0
19,10,0,0,28," United-States",0,0,1,1,0,0,0,0
60,4,0,0,40," United-States",0,1,0,1,0,0,0,0
42,5,0,0,40," United-States",0,1,1,1,0,0,0,0
35,12,0,0,40," United-States",0,0,1,1,0,0,0,0
48,9,0,0,37," United-States",0,0,0,0,0,0,1,0
51,14,0,0,40," United-States",1,1,1,1,0,0,0,0
29,9,0,0,40," United-States",0,0,1,0,0,1,0,0
36,9,0,0,40," United-States",0,1,1,0,0,0,1,0
17,6,0,0,21," United-States",0,0,0,1,0,0,0,0
52,14,6849,0,60," United-States",0,1,0,1,0,0,0,0
24,9,0,0,40," United-States",0,0,1,1,0,0,0,0
24,9,0,0,50," United-States",0,1,1,1,0,0,0,0
26,13,1055,0,40," United-States",0,0,1,1,0,0,0,0
27,13,0,0,20," United-States",0,0,0,1,0,0,0,0
39,9,0,0,60," United-States",0,0,1,1,0,0,0,0
30,9,0,0,45," United-States",0,1,1,0,0,0,1,0
50,9,0,0,32," United-States",0,1,1,1,0,0,0,0
52,13,0,0,55," United-States",0,1,1,1,0,0,0,0
46,15,15024,0,45," United-States",1,1,1,1,0,0,0,0
23,13,0,0,20," United-States",0,0,0,1,0,0,0,0
45,7,0,0,20," United-States",0,0,0,0,0,0,1,0
65,5,0,0,24," United-States",0,0,0,0,0,0,1,0
29,11,0,0,55," United-States",0,1,1,1,0,0,0,0
47,5,0,0,40," El-Salvador",0,1,1,1,0,0,0,0
30,9,0,0,60," United-States",0,0,1,0,0,0,1,0
34,9,0,0,45," United-States",1,1,1,1,0,0,0,0
38,9,0,0,64," United-States",0,1,1,1,0,0,0,0
33,10,0,0,40," United-States",1,1,1,1,0,0,0,0
49,13,0,0,26," United-States",1,1,1,1,0,0,0,0
47,10,0,0,40," United-States",0,0,0,0,0,0,1,0
49,6,0,0,40," United-States",0,1,0,0,0,0,1,0
43,10,15024,0,60," United-States",1,1,1,1,0,0,0,0
30,13,0,0,40," United-States",1,1,0,0,0,0,1,0
58,9,0,0,60," United-States",0,1,1,1,0,0,0,0
19,9,0,0,14," United-States",0,0,0,1,0,0,0,0
21,13,0,0,40," United-States",0,0,1,1,0,0,0,0
33,13,15024,0,60," United-States",1,1,1,1,0,0,0,0
47,3,0,0,50," Cuba",0,1,1,1,0,0,0,0
52,16,0,0,60," United-States",1,1,1,1,0,0,0,0
26,9,0,0,55," United-States",0,1,1,1,0,0,0,0
60,9,0,0,40," United-States",0,1,1,1,0,0,0,0
21,10,0,0,40," United-States",0,0,1,1,0,0,0,0
36,10,5178,0,50," United-States",1,1,1,1,0,0,0,0
31,10,0,0,45," United-States",0,1,1,1,0,0,0,0
50,16,0,0,40," United-States",1,1,1,1,0,0,0,0
31,9,0,0,40," United-States",0,1,0,1,0,0,0,0
71,9,0,0,15," United-States",0,1,1,1,0,0,0,0
30,13,0,0,40," United-States",1,1,1,1,0,0,0,0
20,10,0,0,20," United-States",0,0,1,1,0,0,0,0
24,9,4101,0,50," United-States",0,0,1,1,0,0,0,0
35,16,0,0,40," Taiwan",1,1,1,0,1,0,0,0
38,10,0,0,45," United-States",0,1,0,1,0,0,0,0
27,9,0,0,32," United-States",0,0,0,1,0,0,0,0
29,10,0,0,40," Philippines",0,0,0,0,1,0,0,0
34,9,0,0,45," United-States",0,1,1,1,0,0,0,0
44,4,0,0,35," United-States",0,1,1,1,0,0,0,0
43,9,0,0,40," United-States",1,1,1,1,0,0,0,0
44,8,0,0,40," United-States",1,1,1,0,0,0,1,0
35,14,0,0,60," United-States",0,0,1,1,0,0,0,0
27,10,0,0,40," United-States",0,0,1,1,0,0,0,0
43,14,0,0,38," United-States",0,0,1,1,0,0,0,0
20,10,0,0,25," United-States",0,0,0,1,0,0,0,0
42,12,8614,0,40," United-States",1,1,0,1,0,0,0,0
27,10,3411,0,40," United-States",0,1,1,1,0,0,0,0
42,9,0,0,40," United-States",1,1,1,0,0,0,1,0
24,5,0,1721,40," United-States",0,0,1,1,0,0,0,0
48,10,0,0,40," United-States",0,1,1,1,0,0,0,0
17,7,0,0,10," United-States",0,0,1,1,0,0,0,0
33,13,0,0,40," United-States",1,1,1,1,0,0,0,0
50,9,0,0,50," United-States",1,1,1,1,0,0,0,0
22,9,2597,0,40," United-States",0,0,0,1,0,0,0,0
17,8,0,0,16," United-States",0,0,1,1,0,0,0,0
32,10,0,0,40," Mexico",0,1,1,1,0,0,0,0
31,9,0,0,45," United-States",0,0,1,1,0,0,0,0
58,9,0,0,50," United-States",0,0,1,1,0,0,0,0
29,9,0,0,48," United-States",0,0,1,1,0,0,0,0
37,11,0,0,40," Portugal",1,1,1,1,0,0,0,0
34,9,0,0,40," United-States",1,1,1,1,0,0,0,0
23,10,0,0,40," United-States",0,1,1,0,0,0,1,0
18,7,0,0,5," United-States",0,0,0,1,0,0,0,0
34,9,0,0,40," United-States",0,1,0,1,0,0,0,0
45,13,0,0,55," United-States",0,1,0,1,0,0,0,0
41,14,0,0,35," Dominican-Republic",0,0,1,1,0,0,0,0
26,9,0,0,30," United-States",0,0,1,1,0,0,0,0
54,10,0,0,40," United-States",0,1,1,1,0,0,0,0
24,10,0,0,45," United-States",0,0,0,0,0,0,1,0
42,10,0,0,50," United-States",0,1,1,1,0,0,0,0
20,10,0,0,20," United-States",0,0,1,1,0,0,0,0
23,13,0,0,20," United-States",0,0,0,1,0,0,0,0
35,14,0,0,60," United-States",1,0,1,1,0,0,0,0
31,14,0,1902,40," United-States",1,1,1,1,0,0,0,0
30,13,0,0,40," Poland",0,0,0,1,0,0,0,0
19,9,0,0,20," United-States",0,0,0,1,0,0,0,0
36,13,0,0,50," United-States",0,0,1,1,0,0,0,0
31,13,0,1380,40," Cuba",0,0,0,1,0,0,0,0
21,10,0,0,30," United-States",0,0,1,1,0,0,0,0
31,10,0,0,40," United-States",0,1,1,1,0,0,0,0
46,16,25236,0,65," United-States",1,1,0,1,0,0,0,0
44,13,0,0,50," United-States",1,1,0,1,0,0,0,0
40,8,0,0,40," Jamaica",0,1,1,0,0,0,1,0
45,10,0,0,40," United-States",0,0,1,0,0,0,1,0
60,9,0,0,35," United-States",0,1,1,1,0,0,0,0
18,7,0,0,25," United-States",0,0,1,1,0,0,0,0
28,13,0,0,40," United-States",0,1,1,1,0,0,0,0
36,10,0,0,40," United-States",0,1,0,0,0,0,1,0
40,11,4386,0,40," United-States",0,1,1,1,0,0,0,0
36,13,0,0,35," Honduras",0,1,0,1,0,0,0,0
31,9,0,0,40," United-States",0,1,0,0,0,0,1,0
33,9,0,0,40," United-States",0,1,1,1,0,0,0,0
19,9,0,0,40," United-States",0,0,0,1,0,0,0,0
22,10,0,0,15," United-States",0,0,0,1,0,0,0,0
34,13,0,0,45," United-States",1,1,1,1,0,0,0,0
33,9,0,0,40," United-States",0,0,1,1,0,0,0,0
41,9,0,2051,60," United-States",0,1,1,1,0,0,0,0
29,13,4650,0,40," United-States",0,0,1,1,0,0,0,0
50,9,0,0,42," United-States",1,1,1,1,0,0,0,0
42,13,7298,0,45," United-States",1,1,1,1,0,0,0,0
44,9,0,0,40," United-States",0,1,0,1,0,0,0,0
20,10,0,0,20," United-States",0,0,0,1,0,0,0,0
31,9,0,0,40," Mexico",0,1,1,1,0,0,0,0
23,10,0,0,24," United-States",0,0,0,1,0,0,0,0
55,10,0,0,40," United-States",0,1,0,0,1,0,0,0
26,11,0,2377,45," United-States",0,1,1,1,0,0,0,0
25,11,0,0,15," United-States",0,0,0,1,0,0,0,0
35,10,2407,0,40," United-States",0,1,1,1,0,0,0,0
36,10,0,0,36," United-States",0,0,0,0,0,0,1,0
43,13,0,0,50," United-States",0,1,1,1,0,0,0,0
56,9,594,0,20," United-States",0,0,0,0,0,0,1,0
42,13,0,0,40," United-States",1,1,1,1,0,0,0,0
19,10,0,0,25," United-States",0,0,0,1,0,0,0,0
55,9,0,0,72," United-States",0,1,1,1,0,0,0,0
42,14,14084,0,50," United-States",1,0,0,1,0,0,0,0
26,11,0,0,40," United-States",0,0,1,1,0,0,0,0
17,8,0,0,20," United-States",0,0,1,1,0,0,0,0
42,13,0,0,40," United-States",1,1,0,1,0,0,0,0
55,9,7688,0,40," United-States",1,1,1,1,0,0,0,0
32,10,0,0,40," United-States",0,0,0,0,0,0,1,0
29,7,0,0,40," Haiti",0,0,1,0,0,0,1,0
46,13,0,0,37," United-States",0,1,1,1,0,0,0,0
29,13,7688,0,40," United-States",1,1,1,1,0,0,0,0
22,13,0,0,20," United-States",0,0,1,1,0,0,0,0
58,6,0,0,40," United-States",0,1,1,1,0,0,0,0
23,9,0,0,50," United-States",0,0,1,1,0,0,0,0
39,9,0,0,40," United-States",0,0,1,1,0,0,0,0
27,11,0,0,38," United-States",0,0,1,1,0,0,0,0
54,9,0,0,40," United-States",1,1,1,1,0,0,0,0
33,13,0,0,45," United-States",0,0,0,1,0,0,0,0
46,9,0,0,40," United-States",1,1,0,1,0,0,0,0
37,9,0,0,40," United-States",0,0,1,0,0,0,1,0
36,9,0,0,18," United-States",0,0,0,1,0,0,0,0
59,9,0,0,38," United-States",1,1,0,1,0,0,0,0
34,9,0,0,40," Portugal",0,1,1,1,0,0,0,0
53,16,0,0,70," United-States",1,1,1,1,0,0,0,0
51,13,0,0,55," United-States",1,0,1,1,0,0,0,0
32,6,0,0,42," United-States",0,1,0,1,0,0,0,0
31,10,0,0,40," United-States",0,1,1,1,0,0,0,0
22,10,0,0,30," Germany",0,1,0,1,0,0,0,0
47,13,0,0,50," United-States",0,1,0,1,0,0,0,0
32,9,0,0,40," United-States",0,0,1,1,0,0,0,0
26,10,0,0,38," United-States",0,0,0,1,0,0,0,0
37,3,0,0,32," Guatemala",0,1,1,1,0,0,0,0
31,9,0,0,55," United-States",0,1,1,1,0,0,0,0
37,11,0,0,24," United-States",1,1,0,1,0,0,0,0
55,9,0,0,38," United-States",0,0,1,1,0,0,0,0
23,11,0,0,56," United-States",0,1,1,1,0,0,0,0
36,10,0,0,40," United-States",0,1,0,1,0,0,0,0
43,13,0,0,50," United-States",1,1,1,1,0,0,0,0
54,10,0,0,40," United-States",0,0,1,1,0,0,0,0
28,11,0,1669,42," United-States",0,0,0,1,0,0,0,0
40,11,0,0,50," United-States",1,1,1,1,0,0,0,0
41,10,0,0,60," United-States",0,1,1,1,0,0,0,0
40,13,0,0,55," United-States",1,0,0,0,0,0,0,1
42,10,0,0,38," United-States",0,1,0,0,0,0,1,0
61,9,0,2352,50," United-States",0,1,1,1,0,0,0,0
18,8,0,0,30," United-States",0,0,1,1,0,0,0,0
48,11,0,0,50," United-States",1,1,1,1,0,0,0,0
41,13,0,0,40," United-States",0,1,1,1,0,0,0,0
23,9,2463,0,40," United-States",0,0,0,1,0,0,0,0
60,9,0,0,60," United-States",1,1,1,1,0,0,0,0
22,10,0,0,20," United-States",0,0,1,0,0,0,1,0
61,9,0,0,40," United-States",0,1,1,1,0,0,0,0
25,9,0,0,40," United-States",0,0,1,0,0,0,1,0
46,14,0,0,35," United-States",1,0,1,1,0,0,0,0
43,13,0,1902,40," England",1,1,1,1,0,0,0,0
43,12,0,0,40," United-States",0,1,1,1,0,0,0,0
24,9,0,1721,30," United-States",0,0,1,0,0,0,1,0
68,7,0,0,20," United-States",0,0,1,1,0,0,0,0
31,9,0,0,38," United-States",0,1,0,1,0,0,0,0
17,7,0,0,20," United-States",0,0,0,1,0,0,0,0
32,9,5178,0,48," United-States",1,1,1,1,0,0,0,0
33,13,3103,0,47," United-States",1,1,1,1,0,0,0,0
64,13,0,0,40," United-States",1,1,1,1,0,0,0,0
20,9,0,0,30," United-States",0,0,1,1,0,0,0,0
30,9,0,0,36," United-States",0,1,0,1,0,0,0,0
43,10,0,0,45," United-States",0,1,1,1,0,0,0,0
22,10,0,0,40," United-States",0,0,1,1,0,0,0,0
17,6,0,0,20," United-States",0,0,1,1,0,0,0,0
47,9,0,0,75," Italy",0,1,0,1,0,0,0,0
41,11,0,0,60," United-States",0,0,0,1,0,0,0,0
56,10,0,0,50," United-States",1,1,1,1,0,0,0,0
64,9,0,0,45," United-States",0,1,1,1,0,0,0,0
47,9,0,0,50," United-States",1,1,1,1,0,0,0,0
48,11,0,0,40," United-States",0,0,1,1,0,0,0,0
31,14,0,0,46," United-States",0,0,0,1,0,0,0,0
29,11,0,0,40," United-States",0,0,1,1,0,0,0,0
30,9,0,0,40," United-States",0,0,0,1,0,0,0,0
32,9,0,1672,60," United-States",0,1,1,1,0,0,0,0
57,9,0,653,42," United-States",1,0,1,1,0,0,0,0
62,9,0,0,40," United-States",0,0,0,1,0,0,0,0
39,9,0,0,24," United-States",0,1,0,1,0,0,0,0
43,10,0,0,25," United-States",0,0,1,1,0,0,0,0
24,13,0,0,40," United-States",0,0,1,1,0,0,0,0
53,10,4386,0,40," United-States",1,1,0,1,0,0,0,0
26,10,0,0,40," United-States",0,0,1,1,0,0,0,0
73,9,0,0,40," United-States",0,1,1,1,0,0,0,0
55,9,0,0,40," United-States",0,1,1,1,0,0,0,0
25,9,0,0,40," United-States",0,1,1,1,0,0,0,0
41,13,0,0,50," United-States",1,1,0,1,0,0,0,0
24,13,0,0,50," United-States",0,0,1,1,0,0,0,0
63,9,0,0,6," United-States",0,0,1,1,0,0,0,0
17,7,0,0,20," United-States",0,0,1,1,0,0,0,0
35,10,0,0,50," United-States",0,1,1,1,0,0,0,0
51,10,0,0,40," United-States",1,1,1,1,0,0,0,0
62,13,0,0,48," United-States",0,0,0,1,0,0,0,0
55,9,4386,0,40," United-States",1,1,1,1,0,0,0,0
43,10,0,0,40," United-States",0,1,1,1,0,0,0,0
40,9,0,0,50," United-States",0,1,0,1,0,0,0,0
37,13,0,0,45," United-States",1,1,1,1,0,0,0,0
39,13,0,0,40," United-States",0,1,1,1,0,0,0,0
31,9,0,0,18," United-States",0,0,1,1,0,0,0,0
61,14,0,0,40," United-States",1,0,0,1,0,0,0,0
26,11,0,0,55," United-States",0,1,0,1,0,0,0,0
46,9,0,0,50," United-States",0,1,1,1,0,0,0,0
26,13,0,0,40," United-States",0,0,0,1,0,0,0,0
48,16,0,0,50," United-States",1,1,1,1,0,0,0,0
34,9,0,0,40," United-States",0,0,1,1,0,0,0,0
34,9,0,0,40," United-States",0,0,0,1,0,0,0,0
59,9,0,0,40," United-States",1,1,1,1,0,0,0,0
34,13,0,0,40," United-States",0,0,0,1,0,0,0,0
49,13,0,0,56," United-States",1,0,0,1,0,0,0,0
18,7,0,0,20," United-States",0,0,0,1,0,0,0,0
43,9,0,0,40," Mexico",0,1,1,1,0,0,0,0
48,7,0,0,50," United-States",0,1,1,1,0,0,0,0
28,10,0,0,70," United-States",0,1,1,1,0,0,0,0
33,9,0,0,40," United-States",0,1,1,1,0,0,0,0
24,10,0,0,15," United-States",0,0,0,1,0,0,0,0
21,6,0,0,40," United-States",0,0,1,1,0,0,0,0
17,7,0,0,28," United-States",0,0,1,1,0,0,0,0
39,10,0,0,50," United-States",1,1,1,1,0,0,0,0
29,13,0,0,40," United-States",0,1,1,1,0,0,0,0
44,13,0,0,40," United-States",1,1,1,1,0,0,0,0
24,10,0,0,50," United-States",0,0,1,1,0,0,0,0
71,14,10605,0,40," United-States",1,1,1,1,0,0,0,0
51,13,0,2415,40," China",1,1,1,0,1,0,0,0
55,3,0,0,25," United-States",0,1,1,0,0,0,1,0
41,13,0,0,60," United-States",1,1,1,1,0,0,0,0
23,9,0,0,7," United-States",0,0,0,0,0,0,1,0
38,11,0,0,40," United-States",0,1,0,1,0,0,0,0
39,9,0,0,40," United-States",1,1,1,1,0,0,0,0
19,9,0,0,30," United-States",0,0,0,1,0,0,0,0
49,5,0,0,40," United-States",0,1,0,1,0,0,0,0
32,13,0,0,40," Philippines",1,1,1,1,0,0,0,0
27,9,0,0,70," United-States",0,1,1,1,0,0,0,0
38,13,0,0,50," United-States",1,1,1,1,0,0,0,0
33,10,0,0,60," United-States",0,1,0,1,0,0,0,0
23,13,0,0,28," United-States",0,0,1,1,0,0,0,0
54,9,0,0,40," United-States",0,1,1,0,0,0,1,0
29,11,2174,0,45," United-States",0,1,0,1,0,0,0,0
35,13,0,0,40," United-States",0,0,1,1,0,0,0,0
28,11,0,0,40," India",0,1,0,0,1,0,0,0
37,13,7688,0,50," United-States",1,1,1,1,0,0,0,0
42,15,0,0,65," United-States",1,1,1,1,0,0,0,0
40,14,0,0,40," United-States",0,1,1,1,0,0,0,0
47,10,0,0,55," United-States",0,1,1,1,0,0,0,0
22,13,0,0,50," United-States",0,0,0,1,0,0,0,0
30,13,0,0,45," United-States",1,1,1,1,0,0,0,0
28,9,0,0,40," United-States",0,1,1,1,0,0,0,0
63,4,0,0,55," United-States",0,1,1,1,0,0,0,0
51,5,0,0,20," United-States",0,1,1,1,0,0,0,0
22,9,0,0,40," United-States",0,0,0,1,0,0,0,0
35,9,0,0,45," United-States",0,0,1,1,0,0,0,0
46,9,0,0,38," United-States",0,1,0,1,0,0,0,0
37,10,0,0,52," United-States",0,1,1,1,0,0,0,0
24,13,0,0,15," United-States",0,0,1,0,0,0,1,0
37,9,0,0,10," United-States",0,1,1,1,0,0,0,0
53,10,0,0,40," United-States",0,1,1,1,0,0,0,0
27,9,0,0,30," United-States",0,0,1,1,0,0,0,0
38,10,0,0,44," United-States",0,1,1,1,0,0,0,0
53,6,0,0,60," United-States",0,1,1,1,0,0,0,0
34,10,0,0,40," United-States",0,0,1,1,0,0,0,0
23,9,0,0,40," United-States",0,0,1,0,0,0,1,0
39,13,15024,0,45," United-States",1,1,1,1,0,0,0,0
43,14,0,0,50," South",0,1,0,0,1,0,0,0
67,9,0,0,40," United-States",1,1,1,0,1,0,0,0
81,9,0,0,30," United-States",0,1,1,1,0,0,0,0
21,10,0,0,20," United-States",0,0,1,1,0,0,0,0
23,10,0,0,25," United-States",0,0,1,1,0,0,0,0
25,10,0,0,40," United-States",0,0,1,1,0,0,0,0
42,3,0,0,38," Mexico",0,1,0,1,0,0,0,0
38,10,0,0,40," United-States",0,1,0,0,0,0,1,0
32,9,0,0,40," United-States",0,1,1,1,0,0,0,0
37,9,0,0,40," United-States",0,1,1,1,0,0,0,0
51,14,0,0,60," United-States",1,1,1,1,0,0,0,0
22,10,0,0,42," United-States",0,0,0,1,0,0,0,0
33,2,0,0,40," Guatemala",0,1,0,1,0,0,0,0
42,9,0,0,55," United-States",0,1,1,1,0,0,0,0
51,1,0,0,40," United-States",0,1,1,1,0,0,0,0
23,9,0,0,40," Mexico",0,1,0,1,0,0,0,0
37,7,3103,0,44," United-States",1,1,1,1,0,0,0,0
37,9,0,0,99," United-States",1,1,1,1,0,0,0,0
47,14,0,0,25," United-States",0,0,0,1,0,0,0,0
41,15,0,2415,40," United-States",1,1,1,1,0,0,0,0
33,9,0,0,30," United-States",0,1,1,1,0,0,0,0
31,13,0,0,40," United-States",1,0,1,1,0,0,0,0
31,12,0,0,40," United-States",0,1,0,0,0,1,0,0
35,9,0,0,40," United-States",0,1,1,0,0,0,1,0
38,9,0,0,40," United-States",1,1,1,1,0,0,0,0
18,9,0,0,45," United-States",0,0,0,1,0,0,0,0
20,9,0,0,40," United-States",0,1,1,1,0,0,0,0
54,10,0,0,35," United-States",0,1,0,0,0,0,1,0
40,10,0,0,40," United-States",0,1,0,1,0,0,0,0
36,13,0,1977,45," United-States",1,1,0,1,0,0,0,0
43,10,0,0,35," United-States",0,1,1,1,0,0,0,0
44,10,0,0,40," United-States",0,1,1,1,0,0,0,0
44,9,0,0,40," United-States",1,1,0,1,0,0,0,0
43,14,0,0,43," United-States",1,1,1,1,0,0,0,0
51,4,0,0,40," United-States",0,0,0,0,0,0,1,0
18,9,0,0,20," United-States",0,0,0,1,0,0,0,0
51,10,0,0,40," United-States",0,1,1,1,0,0,0,0
44,10,0,0,70," United-States",1,1,1,1,0,0,0,0
33,6,0,0,40," United-States",0,1,1,1,0,0,0,0
33,13,0,0,40," United-States",1,1,1,1,0,0,0,0
42,12,0,0,40," United-States",1,1,1,1,0,0,0,0
25,10,0,0,45," United-States",0,1,1,1,0,0,0,0
32,9,0,0,38," United-States",0,1,0,1,0,0,0,0
32,13,0,0,70," Mexico",0,1,1,1,0,0,0,0
36,6,0,0,40," United-States",0,1,0,1,0,0,0,0
28,9,0,0,40," United-States",0,1,1,1,0,0,0,0
20,9,0,0,20," United-States",0,0,0,1,0,0,0,0
35,10,0,0,60," United-States",1,1,1,1,0,0,0,0
55,9,0,0,20," United-States",0,1,1,1,0,0,0,0
48,13,0,0,40," India",1,1,1,0,1,0,0,0
34,9,0,0,35," United-States",1,1,1,1,0,0,0,0
28,13,0,0,35," United-States",0,0,0,1,0,0,0,0
67,13,0,2392,40," United-States",1,0,1,1,0,0,0,0
37,9,0,0,40," United-States",0,1,1,1,0,0,0,0
44,9,0,0,70," United-States",0,0,1,1,0,0,0,0
25,10,0,0,40," United-States",0,0,0,1,0,0,0,0
21,10,4101,0,40," United-States",0,0,0,1,0,0,0,0
40,14,0,0,35," United-States",1,1,1,1,0,0,0,0
78,9,2964,0,40," United-States",0,0,0,0,0,0,1,0
34,9,0,0,40," United-States",0,1,1,1,0,0,0,0
49,9,0,0,44," United-States",0,0,0,1,0,0,0,0
22,12,0,0,40," United-States",0,0,0,1,0,0,0,0
60,9,0,0,42," United-States",0,0,1,1,0,0,0,0
45,9,0,0,40," United-States",1,0,1,1,0,0,0,0
63,11,0,0,20," United-States",0,1,0,1,0,0,0,0
41,9,0,0,35," United-States",0,0,0,0,0,0,1,0
47,9,0,0,40," United-States",0,1,0,1,0,0,0,0
44,9,0,0,40," United-States",0,1,1,1,0,0,0,0
51,10,3325,0,40," United-States",0,0,0,1,0,0,0,0
46,13,0,1504,40," United-States",0,0,1,1,0,0,0,0
41,11,0,0,40," United-States",0,1,1,1,0,0,0,0
50,9,0,0,30," United-States",0,1,1,1,0,0,0,0
47,9,0,0,50," United-States",1,1,1,1,0,0,0,0
35,9,0,0,45," United-States",0,0,1,1,0,0,0,0
56,9,0,0,55," United-States",1,1,1,1,0,0,0,0
45,14,0,0,45," United-States",0,1,1,1,0,0,0,0
